link,agency,postal_code,sector_no,sector_name,nbhd_no,nbhd_name,rent,charges,provisions,fees,deposit,energy_rating,gas_rating,area,rooms,entrance,duplex,livingroom,livingroom_area,equipped_kitchen,openplan_kitchen,bedrooms,bathrooms,shower_rooms,toilets,separate_toilet,balcony,terraces,wooden_floor,fireplace,storage,heating,parking,cellar,pool,construction_year,bldg_flr_nb,apt_flr_nb,furnished,renovated,elevator,intercom,digital_code,orientation,view,caretaker,reduced_mobility,metro,tram,bus
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-cyprien/154075901.htm,,31144,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,377,CC,40.0,219.7,337.0,,,16.0,1,0,0,0,14,1,0,0,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,,2.0,,0,0,0,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155009299.htm,cabinet claude sanchez,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,580,CC,,,,194.0,8.0,35.0,2,1,0,1,14,0,0,1,0,1,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,1988.0,,2.0,0,0,1,1,1,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155280317.htm,cabinet claude sanchez,,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,764,CC,,,,43.0,10.0,60.0,3,1,0,1,0,0,0,2,1,0,1.0,1,1,0,0,0,1,central,0,0,0,2013.0,,1.0,0,0,1,1,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/pont-des-demoiselles-montaudran-la-terrasse/155017395.htm,adl immobilier,,sector5,TOULOUSE SUD EST,n5_1,Pont des Demoiselles - Ormeau - Montaudran - La Terrasse - Malepère,730,CC,,,,253.0,59.0,70.0,3,1,0,1,0,0,0,2,1,0,1.0,1,0,0,0,0,0,individual_gas,1,0,0,,,1.0,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/purpan-saint-martin-du-touch/154350651.htm,,,sector6,TOULOUSE OUEST,n6_1,Arènes Romaines - Saint Martin du Touch- Purpan,740,CC,77.0,845.64,663.0,47.0,11.0,65.05,3,0,0,1,0,0,0,2,0,0,,0,1,0,0,0,0,gas,0,0,0,,,1.0,0,0,1,1,0,est,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/154115071.htm,sng extensia,,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,654,CC,,,,47.0,11.0,64.0,3,1,0,1,29,1,0,2,1,0,1.0,1,0,1,0,0,1,individual_gas,1,0,0,,,,0,0,1,0,0,,0,0,0,0,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/155736385.htm,,,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,556,CC,25.0,614.25,531.0,167.0,7.0,47.25,2,0,0,0,0,0,0,1,1,0,1.0,1,0,0,0,0,1,,0,0,0,2011.0,,3.0,0,0,0,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/148970785.htm,sng extensia,,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,691,CC,,,,39.0,9.0,64.0,3,1,0,1,25,1,0,2,1,0,1.0,1,1,0,0,0,1,individual_gas,1,0,0,,,1.0,0,0,1,1,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/154736271.htm,tagerim gestion,,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,520,CC,,,,45.0,10.0,40.0,2,0,0,1,0,1,0,0,1,0,1.0,1,0,1,1,0,0,individual_gas,1,0,0,,2.0,,0,0,0,0,0,south,0,0,0,0,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/cote-pavee-l-hers-la-terrasse/154656167.htm,loft one,,sector4,TOULOUSE EST,n4_3,Bonhoure - Guilheméry - Château de l'Hers - Limayrac - Côte Pavée,617,CC,,577.58,573.0,292.0,68.0,60.0,2,1,0,1,0,0,0,1,1,0,1.0,1,0,0,0,0,1,gas,1,0,0,,,1.0,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/les-chalets-saint-aubin-saint-etienne/153297347.htm,patrim immobilier,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,460,CC,,,,,,26.0,1,1,0,0,0,1,0,0,0,1,1.0,1,0,0,0,0,1,individual_electrical,0,0,0,,,2.0,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/154962781.htm,,,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,545,CC,50.0,491.93,487.66,34.0,8.0,48.5,2,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,1,individual,1,0,0,,1.0,1.0,0,0,1,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155292713.htm,cabinet molieres,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,650,CC,20.0,390.0,630.0,,,30.0,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,,1.0,1.0,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155751261.htm,,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,432,CC,45.0,363.99,387.34,,,28.0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/155699695.htm,,,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,686,CC,84.5,891.28,601.6,211.0,9.0,68.56,3,0,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,,0,0,0,,,3.0,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/154613647.htm,immodem segito,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,945,CC,50.0,780.0,895.0,159.0,5.0,60.0,3,0,0,0,0,0,1,2,1,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,,,2.0,0,0,0,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155566929.htm,fti,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,560,CC,50.0,300.0,,,,25.0,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,1,individual,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/amidonniers-caffarelli/153003915.htm,logis relais 31,,sector1,TOULOUSE CENTRE,n1_2,Amidonniers - Compans Caffarelli,900,CC,,,,,,70.0,3,0,0,0,0,0,0,2,1,0,1.0,0,0,0,0,0,0,individual_gas,0,0,0,,,1.0,1,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lafourguette/155710707.htm,,31144,sector6,TOULOUSE OUEST,n6_4,Saint Simon - Lafourguette - Oncopole,657,CC,75.0,697.84,581.0,,,53.0,3,1,0,1,0,0,0,2,1,0,1.0,0,1,1,0,0,1,individual_electrical,1,0,0,,3.0,2.0,0,0,1,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155892859.htm,centorimmo toulouse,31002,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,650,CC,,,,54.0,232.0,50.0,2,1,0,0,0,0,0,1,1,0,1.0,0,0,0,0,0,1,individual_gas,0,0,0,,,,0,0,1,0,0,,0,0,0,1,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/bonnefoy-la-roseraie-gramont/155670475.htm,,,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,699,CC,113.0,421.92,586.0,130.0,30.0,70.0,3,1,0,0,0,0,0,2,1,0,1.0,1,1,0,0,0,0,,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/les-chalets-saint-aubin-saint-etienne/155674471.htm,,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,790,CC,,,,139.0,33.0,80.04,3,0,0,0,0,0,0,1,0,0,,0,1,0,1,1,0,gas,0,0,0,,4.0,2.0,0,0,0,0,0,,0,0,0,1,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/les-chalets-saint-aubin-saint-etienne/154967921.htm,patrim immobilier,,sector1,TOULOUSE CENTRE,n1_3,Les Chalets/Bayard/Belfort  Saint-Aubin/Dupuy,630,CC,,,,107.0,4.0,40.0,2,1,0,1,0,0,0,1,1,0,1.0,1,1,0,0,0,1,individual_electrical,0,0,0,,5.0,1.0,0,0,1,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154039465.htm,terrains et immeubles,,,,,,565,CC,35.0,530.0,530.0,259.0,13.0,42.0,2,1,0,0,15,0,1,1,1,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,,1.0,,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155711249.htm,plateforme de l'immobilier gestion,,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,498,CC,28.0,303.37,470.0,,,23.31,1,1,0,0,0,1,1,1,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,,2.0,1.0,0,0,0,1,0,est,0,0,0,0,1,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155891061.htm,cabinet bedin toulouse demoiselles,,sector5,TOULOUSE SUD EST,n5_1,Pont des Demoiselles - Ormeau - Montaudran - La Terrasse - Malepère,557,CC,80.0,390.0,,189.0,44.0,30.0,1,0,0,1,15,0,0,0,1,0,1.0,0,0,1,0,0,0,gas,0,0,0,,,3.0,0,0,1,0,0,south,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/144659419.htm,agence metropole,,,,,,717,CC,,,,256.0,60.0,74.0,4,1,0,1,0,0,0,3,0,1,1.0,1,0,0,0,0,0,individual_gas,0,0,0,,2.0,2.0,0,0,0,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153227823.htm,agence du taur,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,600,CC,30.0,259.0,1140.0,327.0,10.0,20.0,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,individual_electrical,0,0,0,,,,1,0,0,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153763941.htm,,,sector6,TOULOUSE OUEST,n6_1,Arènes Romaines - Saint Martin du Touch- Purpan,871,CC,87.0,903.31,784.0,61.0,14.0,81.51,4,1,0,0,23,1,1,3,1,1,1.0,0,1,0,0,0,1,individual_gas,2,0,0,2019.0,3.0,2.0,0,0,1,0,0,south_est,0,0,1,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155083711.htm,,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,2120,CC,120.0,1800.0,2000.0,,,134.0,6,1,0,1,0,0,0,4,1,1,2.0,0,2,0,1,0,1,gas,1,0,0,,6.0,6.0,0,0,1,0,0,,1,0,1,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155647189.htm,,,sector6,TOULOUSE OUEST,n6_1,Arènes Romaines - Saint Martin du Touch- Purpan,709,CC,56.0,709.0,653.0,56.0,13.0,60.92,3,0,0,0,24,1,1,2,1,0,1.0,0,1,1,0,0,1,individual_gas,1,0,0,2019.0,6.0,5.0,0,0,1,0,0,est,0,0,1,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154413735.htm,societe de gestion locative,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,699,CC,57.0,686.14,642.0,31.0,7.0,63.75,3,1,0,1,32,0,0,2,1,0,1.0,0,1,0,1,0,1,individual,1,0,0,2015.0,,3.0,0,0,0,0,0,,0,0,0,1,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154804427.htm,auditia transaction - agent commercial,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,749,CC,,,,,,62.61,3,0,0,1,0,1,0,2,1,0,1.0,1,0,1,0,0,1,,1,0,0,,,,0,0,0,1,0,,0,0,0,0,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154997085.htm,terrains et immeubles,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,630,CC,40.0,,1180.0,232.0,11.0,36.0,2,0,0,0,0,1,1,1,0,1,,0,0,0,0,0,0,individual_electrical,0,0,0,,3.0,1.0,1,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/151043737.htm,,,sector6,TOULOUSE OUEST,n6_1,Arènes Romaines - Saint Martin du Touch- Purpan,721,CC,70.0,624.96,651.0,150.0,35.0,75.61,3,0,0,1,0,0,0,2,0,1,1.0,0,2,0,0,0,1,individual_gas,0,0,0,,,3.0,0,0,0,1,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153896081.htm,capitole gestion,,sector6,TOULOUSE OUEST,n6_4,Saint Simon - Lafourguette - Oncopole,643,CC,66.0,519.72,577.47,166.0,7.0,59.0,3,1,0,0,0,0,0,2,0,0,1.0,1,0,1,0,0,1,individual_electrical,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154163953.htm,fonciere immobiliere transaction,,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,475,CC,35.0,260.0,440.0,546.0,18.0,20.0,1,0,0,0,0,0,0,1,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,,,3.0,0,0,0,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154551385.htm,societe de gestion locative,,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,730,CC,68.0,748.68,662.0,42.0,9.0,63.8,3,1,0,1,20,0,0,2,1,0,1.0,0,1,1,0,0,1,central,1,0,0,2016.0,,2.0,0,0,0,0,0,south_west,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154867567.htm,cigec,,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,712,CC,69.0,463.0,643.0,92.0,22.0,67.7,3,1,0,1,0,1,0,2,1,0,1.0,0,0,0,0,0,1,individual_gas,1,1,0,1995.0,4.0,3.0,0,0,1,1,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/152044345.htm,,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,1300,CC,130.0,1000.0,2340.0,,,60.0,2,0,0,0,0,1,1,1,0,1,1.0,0,0,0,1,0,0,central,0,0,0,,,5.0,1,0,1,0,0,,0,1,1,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153549123.htm,centre immobilier toulousain - cit,,sector1,TOULOUSE CENTRE,n1_3,Les Chalets/Bayard/Belfort  Saint-Aubin/Dupuy,562,CC,60.0,423.41,494.0,281.0,44.0,32.69,2,1,0,0,0,0,0,1,1,0,1.0,0,1,0,0,0,0,individual_gas,0,0,0,,,1.0,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154408923.htm,faivre immobilier,,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,660,CC,140.0,374.4,520.0,262.0,61.0,53.0,2,1,0,1,0,0,0,1,1,0,,0,0,0,0,0,0,collective_gas,1,0,0,1973.0,6.0,6.0,0,0,1,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154859365.htm,cabinet l'immeuble,,sector5,TOULOUSE SUD EST,n5_2,Rangueil - Saouzelong - Pech David - Pouvourville,601,CC,45.0,585.0,556.0,168.0,5.0,45.0,2,0,0,1,0,0,1,1,1,0,1.0,1,1,0,1,0,1,individual_electrical,1,0,0,2006.0,6.0,2.0,0,0,1,1,1,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155512941.htm,grand sud immobilier,,,,,,600,CC,50.0,0.0,550.0,253.0,13.0,44.0,2,1,0,0,0,1,1,1,0,1,1.0,0,0,0,0,0,1,individual_electrical,1,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155834931.htm,toul'house immobilier,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,447,CC,48.0,234.0,399.0,598.0,60.0,18.0,1,0,0,0,0,1,0,0,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,,,,0,0,1,0,0,,0,1,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/jolimont-soupetard-bonhoure/150762561.htm,agis immobilier,,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,620,CC,,,,241.0,55.0,46.0,3,1,0,0,0,0,0,2,1,0,1.0,1,1,0,1,0,1,,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154662321.htm,plateforme de l'immobilier gestion,,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,470,CC,70.0,524.68,400.0,203.0,9.0,40.36,2,1,0,0,0,0,1,1,1,0,1.0,0,0,0,0,0,1,individual_electrical,1,0,0,,,,0,0,1,1,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/152970521.htm,auditia transaction - agent commercial,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,808,CC,,,,,,66.9,3,0,0,1,0,1,0,2,1,0,1.0,1,0,0,0,0,1,,1,0,0,,,,0,0,0,1,0,,0,0,0,0,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/les-chalets-saint-aubin-saint-etienne/154834237.htm,,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,495,CC,,,,424.0,22.0,23.0,1,0,0,0,0,1,0,0,1,0,1.0,1,0,0,0,0,1,,0,0,0,,,,0,0,0,0,0,,0,0,0,1,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154015887.htm,loft one,,,,,,703,CC,,638.06,633.0,198.0,9.0,56.0,3,1,0,1,0,0,0,2,1,0,1.0,1,0,0,0,0,1,individual_electrical,2,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-michel-le-busca-empalot-saint-agne/155222297.htm,,,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,1180,CC,,,,,,91.0,3,0,0,0,0,0,0,2,1,1,,0,2,0,0,0,1,,0,0,0,,,,0,0,1,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155799147.htm,le club de l'immo,31042,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,450,CC,,,,,,,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,,0,0,0,,,,0,0,0,0,0,south,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154292111.htm,fonciere immobiliere transaction,,,,,,1350,CC,110.0,1240.0,1240.0,,,97.0,3,1,0,1,0,1,0,2,1,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,,,4.0,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/150806053.htm,centre immobilier toulousain - cit,,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,724,CC,90.0,791.0,633.85,172.0,6.0,64.1,3,1,0,1,0,0,0,2,1,0,1.0,0,1,0,0,0,1,individual_electrical,2,0,0,,,1.0,0,0,1,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154437749.htm,cabinet l'immeuble,,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,438,CC,36.0,273.0,402.0,,,21.0,1,0,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,individual_electrical,0,0,0,,,3.0,0,0,1,1,1,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155210123.htm,,,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,750,CC,,,,255.0,59.0,73.0,4,1,0,1,0,0,0,3,1,0,1.0,0,0,0,0,0,0,gas,1,0,0,1965.0,,1.0,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155083709.htm,,,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,695,CC,70.0,650.0,625.0,,,65.0,3,1,0,0,0,0,0,2,1,0,1.0,0,0,0,1,0,1,,1,0,0,,,1.0,0,0,1,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153731323.htm,cabinet bedin toulouse les minimes,,,,,,684,CC,45.0,648.07,,,,50.0,2,1,0,1,20,0,0,1,1,0,1.0,0,1,0,0,0,1,individual_electrical,0,0,0,,8.0,1.0,0,0,1,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155288197.htm,patrim immobilier,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,465,CC,,,,212.0,9.0,27.0,1,1,0,0,0,0,0,0,1,0,1.0,1,0,0,0,0,1,individual_electrical,0,0,0,,,5.0,1,0,1,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155715693.htm,,,sector6,TOULOUSE OUEST,n6_1,Arènes Romaines - Saint Martin du Touch- Purpan,672,CC,,,,50.0,5.0,65.0,3,0,0,0,0,1,0,2,1,0,,1,0,0,0,0,1,gas,2,0,0,2019.0,,,0,1,1,1,1,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155799105.htm,le club de l'immo,31043,,,,,906,CC,,,,,,,4,0,0,0,0,0,0,3,1,0,,0,1,0,0,0,0,,0,0,0,,,,0,0,0,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155799129.htm,le club de l'immo,31043,,,,,560,CC,,,,,,,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,,0,0,0,,,,0,0,0,1,1,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155799139.htm,le club de l'immo,31043,,,,,480,CC,,,,,,,2,0,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,,0,0,0,,,,1,0,0,0,1,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155333941.htm,cabinet bedin toulouse ozenne,,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,530,CC,30.0,390.0,,,,30.0,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/pont-des-demoiselles-montaudran-la-terrasse/155200551.htm,,,sector5,TOULOUSE SUD EST,n5_1,Pont des Demoiselles - Ormeau - Montaudran - La Terrasse - Malepère,583,CC,,,,,,34.0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,,,1,0,0,0,0,,0,0,0,0,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-cyprien/155826333.htm,square habitat,,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,813,CC,66.0,717.6,747.5,179.0,7.0,67.93,3,0,0,1,0,1,1,2,1,0,,0,2,0,0,0,1,individual_electrical,2,0,0,1997.0,,5.0,0,0,1,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/155476231.htm,calissa immobilier,,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,800,CC,,,,228.0,10.0,45.0,2,1,0,1,0,0,0,1,1,0,,0,0,0,0,0,1,individual_electrical,1,0,0,,2.0,2.0,1,0,0,0,0,,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/154680097.htm,loft one,,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,751,CC,,733.2,639.0,43.0,10.0,56.0,3,0,0,1,0,0,0,2,1,0,,0,0,0,0,0,1,gas,1,0,0,,,,0,0,1,0,0,,0,0,0,1,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/pont-des-demoiselles-montaudran-la-terrasse/155410967.htm,square habitat,,sector5,TOULOUSE SUD EST,n5_1,Pont des Demoiselles - Ormeau - Montaudran - La Terrasse - Malepère,625,CC,60.0,1.0,565.0,,,49.0,2,1,0,1,0,1,0,1,0,0,1.0,0,1,1,0,0,1,individual_gas,1,0,0,2020.0,,1.0,0,0,0,0,0,,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/152077081.htm,gedim,,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,892,CC,,,,108.0,4.0,88.0,4,1,0,1,0,0,0,3,1,0,1.0,1,1,0,0,0,1,individual_electrical,2,0,0,2006.0,,2.0,0,0,0,1,1,,0,0,0,1,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155392651.htm,loft one,,,,,,506,CC,,492.7,478.0,,,37.0,2,0,0,0,0,0,0,1,1,0,1.0,1,0,0,1,0,1,gas,1,0,0,,,,0,0,1,0,0,,0,0,0,1,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/cote-pavee-l-hers-la-terrasse/152746559.htm,,,sector4,TOULOUSE EST,n4_3,Bonhoure - Guilheméry - Château de l'Hers - Limayrac - Côte Pavée,590,CC,50.0,598.0,540.0,,,46.0,2,1,0,1,0,0,0,1,0,0,,0,1,0,0,0,1,individual_electrical,1,0,0,,,4.0,0,0,1,1,0,,1,0,0,0,0,0
