link,agency,sector_no,sector_name,nbhd_no,nbhd_name,rent,charges,fees,deposit,energy_rating,gas_rating,area,rooms,entrance,duplex,livingroom,livingroom_area,equipped_kitchen,openplan_kitchen,bedrooms,bathrooms,shower_rooms,toilets,separate_toilet,balcony,terraces,wooden_floor,fireplace,storage,heating,parking,cellar,pool,apt_flr_nb,furnished,renovated,elevator,intercom,digital_code,view,caretaker,reduced_mobility,metro,tram,bus
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155673487.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,323,CC,195.0,308.0,313.0,17.0,15.0,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lafourguette/153003925.htm,logis relais 31,sector6,TOULOUSE OUEST,n6_4,Saint Simon - Lafourguette - Oncopole,1000,CC,595.0,591.0,59.0,10.0,73.0,3,0,0,0,36,0,0,2,1,0,1.0,0,0,0,0,0,0,individual_electrical,3,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/152483029.htm,None,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,735,CC,0.0,566.0,137.0,32.0,74.26,3,0,0,0,0,0,0,2,1,0,1.0,1,1,0,1,0,1,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155892873.htm,centorimmo toulouse,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,460,CC,456.0,592.0,219.0,9.0,22.0,1,0,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,1,0,0,0,0,1,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/155069433.htm,None,sector5,TOULOUSE SUD EST,n5_2,Rangueil - Saouzelong - Pech David - Pouvourville,742,CC,0.0,525.0,202.0,10.0,61.0,3,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-michel-le-busca-empalot-saint-agne/154662337.htm,None,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,711,CC,0.0,592.0,202.0,13.0,71.0,3,0,0,0,0,0,0,2,1,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/cote-pavee-l-hers-la-terrasse/155375345.htm,fti,sector4,TOULOUSE EST,n4_3,Bonhoure - Guilheméry - Château de l'Hers - Limayrac - Côte Pavée,720,CC,844.05,580.0,161.5,11.0,64.85,3,0,0,0,0,1,0,2,0,1,1.0,1,0,1,0,0,0,individual,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/jolimont-soupetard-bonhoure/154710713.htm,None,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,530,CC,0.0,610.0,251.0,12.0,43.2,2,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,1,individual_gas,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/bonnefoy-la-roseraie-gramont/153357699.htm,square habitat,sector4,TOULOUSE EST,n4_1,Lapujade - Bonnefoy - Périole - Marengo - La Colonne,756,CC,832.0,691.0,175.0,7.0,64.0,3,0,0,0,0,1,0,0,0,0,1.0,0,0,1,0,0,1,individual_electrical,0,0,1,3.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155892887.htm,centorimmo toulouse,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,730,CC,440.0,633.0,174.0,41.0,70.0,3,1,0,0,0,0,0,2,1,0,1.0,0,0,0,0,0,0,individual_gas,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155750513.htm,cabinet claude sanchez,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,528,CC,520.0,591.0,206.5,12.0,34.0,2,1,0,1,0,0,0,1,0,1,1.0,1,0,0,0,0,0,individual_gas,0,0,0,3.0,0,0,0,1,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155892865.htm,centorimmo toulouse,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,720,CC,440.0,633.0,188.0,13.0,43.0,2,0,0,0,0,0,0,1,1,0,1.0,0,0,1,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154452341.htm,plateforme de l'immobilier gestion,sector1,TOULOUSE CENTRE,n1_2,Amidonniers - Compans Caffarelli,460,CC,333.325,430.0,217.0,11.0,25.0,1,1,0,1,0,0,0,0,0,0,1.0,0,1,0,0,0,0,individual_electrical,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155703909.htm,cabinet bedin toulouse les minimes,sector1,TOULOUSE CENTRE,n1_2,Amidonniers - Compans Caffarelli,748,CC,682.83,579.0,190.0,9.0,65.1,3,1,0,1,22,0,0,2,1,0,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155818293.htm,stlimmo,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,829,CC,825.0,717.0,72.5,9.0,77.3,3,0,0,0,0,1,1,2,1,0,1.0,0,0,0,0,0,1,collective_gas,1,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155862399.htm,societe de gestion locative,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,400,CC,363.22,370.0,43.0,10.0,27.94,1,1,0,1,22,0,0,0,0,1,1.0,0,1,0,0,0,1,individual,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/125613371.htm,None,sector5,TOULOUSE SUD EST,n5_1,Pont des Demoiselles - Ormeau - Montaudran - La Terrasse - Malepère,610,CC,611.0,535.0,220.0,20.0,47.0,2,0,0,0,0,0,0,1,1,0,1.0,0,1,0,0,0,0,individual_electrical,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/150048123.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,2550,CC,2470.0,2450.0,188.0,13.0,190.0,6,0,0,0,0,0,0,3,1,1,3.0,0,0,1,1,1,1,individual_gas,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/148001397.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,2650,CC,2550.0,2500.0,188.0,13.0,210.0,6,1,0,0,0,0,0,4,1,1,2.0,0,0,0,1,1,0,individual_electrical,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/152970559.htm,auditia transaction - agent commercial,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,605,CC,440.0,633.0,188.0,13.0,51.35,2,0,0,1,0,1,0,1,1,0,1.0,1,0,0,0,0,1,individual_electrical,1,0,0,1.0,0,0,0,1,0,0,0,0,0,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153755049.htm,societe de gestion locative,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,640,CC,688.14,595.0,38.0,9.0,57.05,3,1,0,1,25,0,0,2,1,0,1.0,0,1,0,0,0,1,individual,1,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153763939.htm,None,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,555,CC,449.8,512.0,182.0,7.0,34.6,2,0,0,0,0,1,0,1,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,3.0,0,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153924613.htm,None,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,450,CC,0.0,566.0,155.5,11.0,22.0,1,0,0,0,0,1,0,0,0,0,1.0,1,0,0,0,0,0,individual_electrical,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153941919.htm,cigec,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,599,CC,460.0,546.0,195.0,9.0,47.79,2,1,0,1,0,0,0,1,1,0,1.0,0,1,0,0,0,1,individual_electrical,1,0,0,4.0,0,0,0,0,0,0,0,0,1,1,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155026105.htm,agence du taur,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,900,CC,600.0,1680.0,188.0,13.0,50.0,2,0,0,0,0,1,0,1,1,0,1.0,1,0,0,0,0,0,individual_electrical,0,0,0,3.0,1,0,1,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/jolimont-soupetard-bonhoure/155105705.htm,None,sector4,TOULOUSE EST,n4_1,Lapujade - Bonnefoy - Périole - Marengo - La Colonne,580,CC,0.0,505.0,440.0,26.0,47.0,2,0,0,1,0,0,0,1,1,0,1.0,1,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155297157.htm,terrains et immeubles,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,465,CC,273.0,465.0,291.0,68.0,21.0,1,0,0,0,18,0,0,0,0,1,1.0,0,0,0,0,0,0,collective_gas,1,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155647191.htm,None,sector6,TOULOUSE OUEST,n6_4,Saint Simon - Lafourguette - Oncopole,630,CC,540.0,536.0,203.0,9.0,59.9,3,1,0,1,32,0,0,2,1,0,1.0,0,0,1,0,0,1,individual_electrical,1,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/149545289.htm,terrains et immeubles,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,1500,CC,1200.0,1425.0,337.0,20.0,108.0,4,0,0,0,0,0,0,3,1,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153949167.htm,cigec,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,538,CC,296.0,494.0,248.0,13.0,27.5,2,1,0,1,0,0,0,1,1,0,1.0,0,0,0,1,0,1,individual_electrical,0,0,1,1.0,0,0,1,1,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154178541.htm,None,sector5,TOULOUSE SUD EST,n5_1,Pont des Demoiselles - Ormeau - Montaudran - La Terrasse - Malepère,455,CC,0.0,605.0,139.0,11.0,32.0,1,0,0,1,25,1,0,0,1,0,1.0,0,0,0,0,0,1,collective_gas,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154517457.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,569,CC,585.0,514.0,191.0,7.0,49.45,2,1,0,1,21,0,0,1,1,0,1.0,0,1,0,0,0,1,individual_electrical,1,0,0,1.0,0,0,1,1,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154719527.htm,cigec,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,900,CC,693.0,825.0,148.5,12.0,70.71,3,1,0,1,0,0,1,2,1,0,1.0,0,0,1,1,0,1,individual_electrical,2,0,0,2.0,0,0,0,1,0,0,0,0,1,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154940041.htm,grand sud immobilier,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,570,CC,530.0,0.0,38.0,9.0,41.0,2,1,0,0,0,1,0,1,0,1,1.0,0,1,0,0,0,1,individual_gas,0,0,0,3.0,0,0,1,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154997081.htm,terrains et immeubles,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,695,CC,550.0,615.0,177.0,7.0,50.0,2,1,0,1,0,0,0,1,1,0,1.0,0,1,0,0,0,0,individual_electrical,1,0,0,4.0,0,0,1,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155099327.htm,toul'house immobilier,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,536,CC,481.0,0.0,201.0,15.0,37.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,2.0,0,0,1,0,0,0,1,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155128719.htm,cigec,sector5,TOULOUSE SUD EST,n5_2,Rangueil - Saouzelong - Pech David - Pouvourville,774,CC,584.59,695.94,95.0,22.0,73.0,3,1,0,1,0,0,0,2,1,0,1.0,0,0,0,0,0,1,individual_gas,0,0,0,1.0,0,0,0,1,0,0,0,0,1,1,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/152846947.htm,toul'house immobilier,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,543,CC,481.0,478.0,188.0,13.0,37.0,1,0,0,0,1,0,0,0,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153427109.htm,cabinet bedin toulouse demoiselles,sector5,TOULOUSE SUD EST,n5_1,Pont des Demoiselles - Ormeau - Montaudran - La Terrasse - Malepère,1050,CC,969.0,605.0,195.0,9.0,83.0,4,0,0,0,0,0,0,3,0,1,1.0,0,0,1,0,0,1,individual_electrical,0,0,0,2.0,1,0,1,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154054369.htm,agence du taur,sector1,TOULOUSE CENTRE,n1_3,Les Chalets/Bayard/Belfort  Saint-Aubin/Dupuy,737,CC,601.0,1334.0,45.0,10.0,40.0,2,0,0,0,0,0,0,1,0,1,1.0,0,0,1,0,0,0,individual_electrical,0,0,0,2.0,1,1,1,0,0,1,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154163713.htm,None,sector6,TOULOUSE OUEST,n6_4,Saint Simon - Lafourguette - Oncopole,698,CC,820.3,610.0,55.0,11.0,63.0,3,1,0,1,27,1,0,2,0,0,1.0,0,1,0,0,0,1,individual_gas,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154284653.htm,sogem,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,938,CC,440.0,633.0,188.0,13.0,119.0,4,1,0,0,0,0,0,3,1,0,1.0,0,1,1,0,1,0,central,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154487991.htm,cigec,sector4,TOULOUSE EST,n4_1,Lapujade - Bonnefoy - Périole - Marengo - La Colonne,439,CC,290.88,404.0,72.0,15.0,29.36,1,1,0,1,0,0,0,0,0,1,1.0,0,0,0,0,0,1,individual_gas,0,0,0,2.0,0,0,1,1,0,0,0,1,0,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154548955.htm,square habitat,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,805,CC,522.0,725.0,261.0,13.0,61.81,2,1,0,1,0,0,1,2,1,0,1.0,1,0,1,1,0,1,individual_electrical,1,0,1,3.0,0,0,1,0,0,0,0,0,0,1,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154654747.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,515,CC,278.73,445.0,222.0,66.0,30.97,1,0,0,0,17,0,0,0,1,0,1.0,0,1,0,0,0,0,collective_gas,0,1,0,5.0,0,0,1,0,1,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/les-chalets-saint-aubin-saint-etienne/154767019.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,488,CC,0.0,633.0,201.0,9.0,26.0,1,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154837673.htm,oralia nouvelle regie lyonnaise,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,710,CC,440.0,633.0,56.0,16.0,60.7,3,1,0,0,0,0,0,2,1,0,1.0,1,0,0,0,0,0,central,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155058545.htm,auditia transaction - agent commercial,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,579,CC,440.0,633.0,188.0,13.0,43.51,2,0,0,1,0,1,0,1,1,0,1.0,0,0,1,0,0,1,individual_electrical,1,0,0,2.0,0,0,0,1,0,0,0,0,0,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155198037.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,1100,CC,1040.0,1050.0,188.0,13.0,80.0,3,0,0,1,0,0,0,2,0,1,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,5.0,0,1,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155460561.htm,None,sector1,TOULOUSE CENTRE,n1_3,Les Chalets/Bayard/Belfort  Saint-Aubin/Dupuy,495,CC,0.0,611.0,224.0,8.0,19.0,1,0,0,0,0,1,0,0,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/152253311.htm,None,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,460,CC,361.0,430.0,313.0,16.0,23.0,1,1,0,0,16,1,0,1,1,0,1.0,0,1,0,0,0,0,individual_electrical,1,0,0,2.0,1,0,1,1,0,0,0,0,1,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153494583.htm,cigec,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,738,CC,482.4,670.0,176.0,8.0,66.21,3,1,0,1,0,1,0,2,1,0,1.0,0,0,0,0,0,1,individual_electrical,1,0,0,1.0,0,0,1,1,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153950591.htm,None,sector6,TOULOUSE OUEST,n6_4,Saint Simon - Lafourguette - Oncopole,659,CC,578.59,574.0,197.0,8.0,63.07,3,1,1,1,0,0,0,2,1,0,1.0,0,1,1,0,0,1,individual_electrical,2,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/154091737.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,460,CC,400.0,420.0,156.0,22.0,30.0,1,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,gas,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154583269.htm,plateforme de l'immobilier gestion,sector1,TOULOUSE CENTRE,n1_3,Les Chalets/Bayard/Belfort  Saint-Aubin/Dupuy,430,CC,260.0,395.0,413.0,23.0,20.0,1,1,0,0,0,1,0,1,0,1,1.0,0,0,1,0,0,1,individual_electrical,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154734713.htm,cabinet bedin toulouse les minimes,sector2,TOULOUSE RIVE GAUCHE,n2_2,Croix de Pierre - Route d'Espagne,700,CC,599.0,648.0,352.0,19.0,46.15,3,0,0,0,0,1,0,2,1,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,1,0,0,0,0,0,0,0,0,1,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155143955.htm,immobilier chavanne sotheby's international realty midi-pyrénées,sector1,TOULOUSE CENTRE,n1_3,Les Chalets/Bayard/Belfort  Saint-Aubin/Dupuy,790,CC,520.0,1460.0,337.0,17.0,40.0,2,0,0,1,0,0,1,1,1,1,1.0,1,0,1,0,0,1,individual_electrical,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155354879.htm,cigec,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,428,CC,291.2,388.0,301.0,16.0,22.4,1,1,0,1,0,1,0,0,1,0,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,1.0,0,0,1,1,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155670545.htm,plateforme de l'immobilier gestion,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,790,CC,750.0,615.0,188.0,13.0,69.0,3,0,0,1,0,0,1,2,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,5.0,0,0,1,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155834929.htm,toul'house immobilier,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,566,CC,364.0,501.0,510.0,20.0,28.0,2,0,0,0,0,1,0,1,0,1,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,1.0,0,0,1,0,0,1,1,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155867559.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,430,CC,260.0,400.0,150.0,12.0,20.0,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/150973875.htm,sarl agestis,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,895,CC,576.61,580.0,37.0,8.0,87.34,4,0,0,1,0,0,0,3,1,1,1.0,1,0,2,0,0,1,collective_gas,2,0,0,4.0,0,0,1,0,0,1,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/152974291.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,1150,CC,0.0,633.0,188.0,13.0,53.0,2,0,0,1,0,1,0,2,0,1,1.0,0,0,0,1,0,1,individual_electrical,0,0,0,2.0,1,1,0,1,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154602753.htm,immo de france midi-pyrenees,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,620,CC,559.5,563.735,159.0,7.0,57.0,3,1,0,0,0,1,0,2,1,0,1.0,0,0,1,0,0,1,individual_gas,0,0,0,2.0,0,0,1,0,0,0,0,1,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154772147.htm,c'immo,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,684,CC,684.0,624.0,188.0,13.0,60.11,3,0,0,0,0,0,0,3,0,0,1.0,0,0,0,0,0,0,individual_gas,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155799103.htm,le club de l'immo,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,600,CC,440.0,633.0,188.0,13.0,44.435,2,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/155186895.htm,None,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,690,CC,0.0,592.0,100.0,15.0,36.0,2,0,0,0,0,0,0,1,1,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,1,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/155859159.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,1200,CC,0.0,633.0,151.0,36.0,70.0,4,1,0,0,0,1,0,3,1,0,1.0,1,2,0,0,0,0,individual_electrical,0,1,0,2.0,1,0,1,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/155295005.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,650,CC,0.0,633.0,188.0,13.0,45.0,2,1,0,1,0,0,0,1,1,0,1.0,1,0,0,1,0,0,individual_electrical,0,0,0,2.0,1,0,1,0,0,0,0,0,1,0,1
https://www.seloger.com/annonces/locations/appartement/toulouse-31/bonnefoy-la-roseraie-gramont/155603653.htm,None,sector4,TOULOUSE EST,n4_1,Lapujade - Bonnefoy - Périole - Marengo - La Colonne,720,CC,0.0,505.0,240.0,15.0,39.0,3,0,0,0,0,0,0,2,1,0,1.0,1,0,1,0,0,1,individual_electrical,0,0,0,2.0,1,0,0,0,0,0,0,0,1,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155799165.htm,le club de l'immo,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,495,CC,440.0,633.0,188.0,13.0,44.435,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,2.0,1,0,0,1,0,0,0,0,0,0,0
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155799123.htm,le club de l'immo,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,460,CC,440.0,633.0,188.0,13.0,44.435,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0
