link,agency,sector_no,sector_name,nbhd_no,nbhd_name,charges,fees,deposit,energy_rating,gas_rating,area,rooms,entrance,duplex,livingroom,livingroom_area,equipped_kitchen,openplan_kitchen,bedrooms,bathrooms,shower_rooms,toilets,separate_toilet,balcony,terraces,wooden_floor,fireplace,storage,heating,parking,cellar,pool,apt_flr_nb,furnished,renovated,elevator,intercom,digital_code,view,caretaker,reduced_mobility,metro,tram,bus,rental_price,rental_price_pred,pct_change,category
https://www.seloger.com/annonces/locations/appartement/toulouse-31/purpan-saint-martin-du-touch/154350651.htm,None,sector6,TOULOUSE OUEST,n6_1,Arènes Romaines - Saint Martin du Touch- Purpan,CC,845.64,663.0,47.0,11.0,65.05,3,0,0,1,0,0,0,2,0,0,1.0,0,1,0,0,0,0,gas,0,0,0,1.0,0,0,1,1,0,0,0,0,0,0,0,740.000000000001,726.941,0.02,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/154115071.htm,sng extensia,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,CC,559.5,563.735,47.0,11.0,64.0,3,1,0,1,29,1,0,2,1,0,1.0,1,0,1,0,0,1,individual_gas,1,0,0,2.0,0,0,1,0,0,0,0,0,0,0,1,654.000000000001,696.7468,-0.06,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/155736385.htm,None,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,CC,614.25,531.0,167.0,7.0,47.25,2,0,0,0,0,0,0,1,1,0,1.0,1,0,0,0,0,1,individual_electrical,0,0,0,3.0,0,0,0,0,0,0,0,0,1,0,0,556.0000000000006,601.97516,-0.08,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/148970785.htm,sng extensia,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,CC,559.5,563.735,39.0,9.0,64.0,3,1,0,1,25,1,0,2,1,0,1.0,1,1,0,0,0,1,individual_gas,1,0,0,1.0,0,0,1,1,0,0,0,0,0,0,0,690.9999999999991,687.5604,0.01,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/154736271.htm,tagerim gestion,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,CC,559.5,563.735,45.0,10.0,40.0,2,0,0,1,0,1,0,0,1,0,1.0,1,0,1,1,0,0,individual_gas,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,1,520.0,536.5138,-0.03,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/cote-pavee-l-hers-la-terrasse/154656167.htm,loft one,sector4,TOULOUSE EST,n4_3,Bonhoure - Guilheméry - Château de l'Hers - Limayrac - Côte Pavée,CC,577.58,573.0,292.0,68.0,60.0,2,1,0,1,0,0,0,1,1,0,1.0,1,0,0,0,0,1,gas,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,616.9999999999998,669.61835,-0.08,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/les-chalets-saint-aubin-saint-etienne/153297347.htm,patrim immobilier,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,440.0,633.0,188.0,13.0,26.0,1,1,0,0,0,1,0,0,0,1,1.0,1,0,0,0,0,1,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,460.00000000000006,468.84143,-0.02,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/154962781.htm,None,sector3,TOULOUSE NORD,n3_2,Sept Deniers - Ginestous - Lalande,CC,491.93,487.66,34.0,8.0,48.5,2,0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,1,individual,1,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,545.0000000000001,585.0572,-0.07,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155292713.htm,cabinet molieres,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,390.0,630.0,188.0,13.0,30.0,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,649.9999999999992,531.9861,0.22,Overvalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155751261.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,363.99,387.34,188.0,13.0,28.0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,431.99999999999994,519.2189,-0.17,Undervalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/155699695.htm,None,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,CC,891.28,601.6,211.0,9.0,68.56,3,0,0,0,0,0,0,2,0,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,685.9999999999992,741.074,-0.07,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/154613647.htm,immodem segito,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,780.0,895.0,159.0,5.0,60.0,3,0,0,0,0,0,1,2,1,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,945.0000000000006,817.90515,0.16,Overvalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155566929.htm,fti,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,300.0,633.0,188.0,13.0,25.0,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,1,individual,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,559.9999999999998,527.50684,0.06,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/amidonniers-caffarelli/153003915.htm,logis relais 31,sector1,TOULOUSE CENTRE,n1_2,Amidonniers - Compans Caffarelli,CC,333.325,579.0,217.0,11.0,70.0,3,0,0,0,0,0,0,2,1,0,1.0,0,0,0,0,0,0,individual_gas,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,899.9999999999998,933.49506,-0.04,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lafourguette/155710707.htm,None,sector6,TOULOUSE OUEST,n6_4,Saint Simon - Lafourguette - Oncopole,CC,697.84,581.0,59.0,10.0,53.0,3,1,0,1,0,0,0,2,1,0,1.0,0,1,1,0,0,1,individual_electrical,1,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,657.0,645.0317,0.02,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155892859.htm,centorimmo toulouse,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,440.0,633.0,54.0,232.0,50.0,2,1,0,0,0,0,0,1,1,0,1.0,0,0,0,0,0,1,individual_gas,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,1,649.9999999999992,630.7137,0.03,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/bonnefoy-la-roseraie-gramont/155670475.htm,None,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,CC,421.92,586.0,130.0,30.0,70.0,3,1,0,0,0,0,0,2,1,0,1.0,1,1,0,0,0,0,individual_gas,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,698.9999999999985,769.2831,-0.09,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/les-chalets-saint-aubin-saint-etienne/155674471.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,0.0,633.0,139.0,33.0,80.04,3,0,0,0,0,0,0,1,0,0,1.0,0,1,0,1,1,0,gas,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,1,789.9999999999997,940.5038,-0.16,Undervalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/les-chalets-saint-aubin-saint-etienne/154967921.htm,patrim immobilier,sector1,TOULOUSE CENTRE,n1_3,Les Chalets/Bayard/Belfort  Saint-Aubin/Dupuy,CC,512.915,611.0,107.0,4.0,40.0,2,1,0,1,0,0,0,1,1,0,1.0,1,1,0,0,0,1,individual_electrical,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,629.9999999999998,590.7746,0.07,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154039465.htm,terrains et immeubles,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,530.0,530.0,259.0,13.0,42.0,2,1,0,0,15,0,1,1,1,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,564.9999999999995,607.75885,-0.07,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155711249.htm,plateforme de l'immobilier gestion,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,CC,303.37,470.0,206.5,12.0,23.31,1,1,0,0,0,1,1,1,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,1.0,0,0,0,1,0,0,0,0,0,1,0,497.9999999999996,499.57974,-0.0,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155891061.htm,cabinet bedin toulouse demoiselles,sector5,TOULOUSE SUD EST,n5_1,Pont des Demoiselles - Ormeau - Montaudran - La Terrasse - Malepère,CC,390.0,605.0,189.0,44.0,30.0,1,0,0,1,15,0,0,0,1,0,1.0,0,0,1,0,0,0,gas,0,0,0,3.0,0,0,1,0,0,0,0,0,0,0,0,557.0000000000005,522.29517,0.07,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/144659419.htm,agence metropole,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,440.0,633.0,256.0,60.0,74.0,4,1,0,1,0,0,0,3,0,1,1.0,1,0,0,0,0,0,individual_gas,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,716.9999999999992,855.6887,-0.16,Undervalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153227823.htm,agence du taur,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,259.0,1140.0,327.0,10.0,20.0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,1,0,0,0,0,0,0,0,1,0,0,599.9999999999994,506.87802,0.18,Overvalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153763941.htm,None,sector6,TOULOUSE OUEST,n6_1,Arènes Romaines - Saint Martin du Touch- Purpan,CC,903.31,784.0,61.0,14.0,81.51,4,1,0,0,23,1,1,3,1,1,1.0,0,1,0,0,0,1,individual_gas,2,0,0,2.0,0,0,1,0,0,0,0,1,0,0,0,871.0,890.11273,-0.02,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155083711.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,1800.0,2000.0,188.0,13.0,134.0,6,1,0,1,0,0,0,4,1,1,2.0,0,2,0,1,0,1,gas,1,0,0,6.0,0,0,1,0,0,1,0,1,0,0,0,2119.9999999999995,2051.876,0.03,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155647189.htm,None,sector6,TOULOUSE OUEST,n6_1,Arènes Romaines - Saint Martin du Touch- Purpan,CC,709.0,653.0,56.0,13.0,60.92,3,0,0,0,24,1,1,2,1,0,1.0,0,1,1,0,0,1,individual_gas,1,0,0,5.0,0,0,1,0,0,0,0,1,0,0,0,709.0000000000002,716.2409,-0.01,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154413735.htm,societe de gestion locative,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,686.14,642.0,31.0,7.0,63.75,3,1,0,1,32,0,0,2,1,0,1.0,0,1,0,1,0,1,individual,1,0,0,3.0,0,0,0,0,0,0,0,0,1,0,1,698.9999999999985,703.13367,-0.01,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154804427.htm,auditia transaction - agent commercial,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,440.0,633.0,188.0,13.0,62.61,3,0,0,1,0,1,0,2,1,0,1.0,1,0,1,0,0,1,individual_electrical,1,0,0,2.0,0,0,0,1,0,0,0,0,0,0,1,748.9999999999999,755.27576,-0.01,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154997085.htm,terrains et immeubles,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,440.0,1180.0,232.0,11.0,36.0,2,0,0,0,0,1,1,1,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,629.9999999999998,728.7917,-0.14,Undervalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/151043737.htm,None,sector6,TOULOUSE OUEST,n6_1,Arènes Romaines - Saint Martin du Touch- Purpan,CC,624.96,651.0,150.0,35.0,75.61,3,0,0,1,0,0,0,2,0,1,1.0,0,2,0,0,0,1,individual_gas,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,720.9999999999998,775.03503,-0.07,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153896081.htm,capitole gestion,sector6,TOULOUSE OUEST,n6_4,Saint Simon - Lafourguette - Oncopole,CC,519.72,577.47,166.0,7.0,59.0,3,1,0,0,0,0,0,2,0,0,1.0,1,0,1,0,0,1,individual_electrical,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,643.0000000000002,675.6404,-0.05,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154163953.htm,fonciere immobiliere transaction,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,CC,260.0,440.0,546.0,18.0,20.0,1,0,0,0,0,0,0,1,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,3.0,0,0,0,0,0,0,0,0,1,0,0,474.9999999999998,419.56027,0.13,Overvalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154551385.htm,societe de gestion locative,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,CC,748.68,662.0,42.0,9.0,63.8,3,1,0,1,20,0,0,2,1,0,1.0,0,1,1,0,0,1,central,1,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,729.9999999999991,681.9141,0.07,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154867567.htm,cigec,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,CC,463.0,643.0,92.0,22.0,67.7,3,1,0,1,0,1,0,2,1,0,1.0,0,0,0,0,0,1,individual_gas,1,1,0,3.0,0,0,1,1,0,0,0,0,1,0,0,712.0,756.0497,-0.06,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/152044345.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,1000.0,2340.0,188.0,13.0,60.0,2,0,0,0,0,1,1,1,0,1,1.0,0,0,0,1,0,0,central,0,0,0,5.0,1,0,1,0,0,0,1,1,0,0,0,1299.9999999999995,1234.3835,0.05,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153549123.htm,centre immobilier toulousain - cit,sector1,TOULOUSE CENTRE,n1_3,Les Chalets/Bayard/Belfort  Saint-Aubin/Dupuy,CC,423.41,494.0,281.0,44.0,32.69,2,1,0,0,0,0,0,1,1,0,1.0,0,1,0,0,0,0,individual_gas,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,562.0000000000006,521.27435,0.08,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154408923.htm,faivre immobilier,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,CC,374.4,520.0,262.0,61.0,53.0,2,1,0,1,0,0,0,1,1,0,1.0,0,0,0,0,0,0,collective_gas,1,0,0,6.0,0,0,1,0,0,0,0,0,0,0,0,660.0000000000003,698.6382,-0.06,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154859365.htm,cabinet l'immeuble,sector5,TOULOUSE SUD EST,n5_2,Rangueil - Saouzelong - Pech David - Pouvourville,CC,585.0,556.0,168.0,5.0,45.0,2,0,0,1,0,0,1,1,1,0,1.0,1,1,0,1,0,1,individual_electrical,1,0,0,2.0,0,0,1,1,1,0,0,0,1,0,0,600.9999999999999,611.83374,-0.02,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155512941.htm,grand sud immobilier,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,0.0,550.0,253.0,13.0,44.0,2,1,0,0,0,1,1,1,0,1,1.0,0,0,0,0,0,1,individual_electrical,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,599.9999999999994,637.55756,-0.06,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155834931.htm,toul'house immobilier,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,234.0,399.0,598.0,60.0,18.0,1,0,0,0,0,1,0,0,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,1,0,0,0,1,0,0,0,0,447.0000000000003,415.9895,0.07,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/jolimont-soupetard-bonhoure/150762561.htm,agis immobilier,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,CC,540.8,610.0,241.0,55.0,46.0,3,1,0,0,0,0,0,2,1,0,1.0,1,1,0,1,0,1,individual_gas,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,619.9999999999994,570.9044,0.09,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154662321.htm,plateforme de l'immobilier gestion,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,CC,524.68,400.0,203.0,9.0,40.36,2,1,0,0,0,0,1,1,1,0,1.0,0,0,0,0,0,1,individual_electrical,1,0,0,2.0,0,0,1,1,0,0,0,0,1,0,0,470.0000000000004,535.4005,-0.12,Undervalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/152970521.htm,auditia transaction - agent commercial,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,440.0,633.0,188.0,13.0,66.9,3,0,0,1,0,1,0,2,1,0,1.0,1,0,0,0,0,1,individual_electrical,1,0,0,2.0,0,0,0,1,0,0,0,0,0,0,1,807.9999999999997,818.59033,-0.01,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/les-chalets-saint-aubin-saint-etienne/154834237.htm,None,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,0.0,633.0,424.0,22.0,23.0,1,0,0,0,0,1,0,0,1,0,1.0,1,0,0,0,0,1,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,1,495.00000000000017,483.99185,0.02,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154015887.htm,loft one,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,638.06,633.0,198.0,9.0,56.0,3,1,0,1,0,0,0,2,1,0,1.0,1,0,0,0,0,1,individual_electrical,2,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,703.0000000000005,733.9402,-0.04,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-michel-le-busca-empalot-saint-agne/155222297.htm,None,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,CC,0.0,592.0,202.0,13.0,91.0,3,0,0,0,0,0,0,2,1,1,1.0,0,2,0,0,0,1,individual_electrical,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,1180.0,1163.5817,0.01,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155799147.htm,le club de l'immo,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,440.0,633.0,188.0,13.0,44.435,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,450.0000000000005,536.83044,-0.16,Undervalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154292111.htm,fonciere immobiliere transaction,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,1240.0,1240.0,188.0,13.0,97.0,3,1,0,1,0,1,0,2,1,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,1350.0000000000002,1288.5515,0.05,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/150806053.htm,centre immobilier toulousain - cit,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,CC,791.0,633.85,172.0,6.0,64.1,3,1,0,1,0,0,0,2,1,0,1.0,0,1,0,0,0,1,individual_electrical,2,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,724.0,701.0313,0.03,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/154437749.htm,cabinet l'immeuble,sector5,TOULOUSE SUD EST,n5_3,Saint Michel - Le Busca - Empalot - Saint Agne,CC,273.0,402.0,202.0,13.0,21.0,1,0,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,individual_electrical,0,0,0,3.0,0,0,1,1,1,0,0,0,0,0,0,438.00000000000045,450.89853,-0.03,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155210123.htm,None,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,CC,0.0,610.0,255.0,59.0,73.0,4,1,0,1,0,0,0,3,1,0,1.0,0,0,0,0,0,0,gas,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,749.9999999999998,744.7656,0.01,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155083709.htm,None,sector4,TOULOUSE EST,n4_2,Jolimont - Soupetard - Roseraie - Gloire - Gramont- Amouroux,CC,650.0,625.0,148.5,12.0,65.0,3,1,0,0,0,0,0,2,1,0,1.0,0,0,0,1,0,1,individual_gas,1,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,695.0000000000002,719.54926,-0.03,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/153731323.htm,cabinet bedin toulouse les minimes,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,648.07,633.0,188.0,13.0,50.0,2,1,0,1,20,0,0,1,1,0,1.0,0,1,0,0,0,1,individual_electrical,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,684.0000000000008,699.83453,-0.02,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155288197.htm,patrim immobilier,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,440.0,633.0,212.0,9.0,27.0,1,1,0,0,0,0,0,0,1,0,1.0,1,0,0,0,0,1,individual_electrical,0,0,0,5.0,1,0,1,0,0,0,0,0,0,0,0,465.0000000000003,505.21097,-0.08,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155715693.htm,None,sector6,TOULOUSE OUEST,n6_1,Arènes Romaines - Saint Martin du Touch- Purpan,CC,0.0,650.0,50.0,5.0,65.0,3,0,0,0,0,1,0,2,1,0,1.0,1,0,0,0,0,1,gas,2,0,0,2.0,0,1,1,1,1,0,0,0,0,0,0,672.0,709.38824,-0.05,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155799105.htm,le club de l'immo,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,440.0,633.0,188.0,13.0,44.435,4,0,0,0,0,0,0,3,1,0,1.0,0,1,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,906.0000000000005,552.443,0.64,Overvalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155799129.htm,le club de l'immo,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,440.0,633.0,188.0,13.0,44.435,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,individual_electrical,0,0,0,2.0,0,0,0,1,1,0,0,0,0,0,0,559.9999999999998,542.73444,0.03,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155799139.htm,le club de l'immo,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,440.0,633.0,188.0,13.0,44.435,2,0,0,0,0,1,0,1,0,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,1,0,0,0,1,0,0,0,1,0,0,479.99999999999994,572.0329,-0.16,Undervalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/155333941.htm,cabinet bedin toulouse ozenne,sector1,TOULOUSE CENTRE,n1_1,Capitole - Arnaud Bernard - Carmes,CC,390.0,633.0,188.0,13.0,30.0,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,530.0,532.5127,-0.0,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/pont-des-demoiselles-montaudran-la-terrasse/155200551.htm,None,sector5,TOULOUSE SUD EST,n5_1,Pont des Demoiselles - Ormeau - Montaudran - La Terrasse - Malepère,CC,0.0,605.0,139.0,11.0,34.0,2,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,individual_electrical,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,1,583.0,607.5789,-0.04,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-cyprien/155826333.htm,square habitat,sector2,TOULOUSE RIVE GAUCHE,n2_1,Saint-Cyprien,CC,717.6,747.5,179.0,7.0,67.93,3,0,0,1,0,1,1,2,1,0,1.0,0,2,0,0,0,1,individual_electrical,2,0,0,5.0,0,0,1,0,0,0,0,0,0,0,0,813.0000000000005,818.90814,-0.01,Fair-value
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/155476231.htm,calissa immobilier,sector3,TOULOUSE NORD,n3_1,Minimes - Barrière de Paris - Ponts-Jumeaux,CC,538.2,566.0,228.0,10.0,45.0,2,1,0,1,0,0,0,1,1,0,1.0,0,0,0,0,0,1,individual_electrical,1,0,0,2.0,1,0,0,0,0,0,0,0,1,0,0,800.0000000000003,695.312,0.15,Overvalued
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/154680097.htm,loft one,sector3,TOULOUSE NORD,n3_3,Trois Cocus - Borderouge - Croix Daurade - Paleficat - Grand Selve,CC,733.2,639.0,43.0,10.0,56.0,3,0,0,1,0,0,0,2,1,0,1.0,0,0,0,0,0,1,gas,1,0,0,2.0,0,0,1,0,0,0,0,0,1,0,1,751.0000000000001,667.3275,0.13,Overvalued
