rent,energy_rating,gas_rating,area,entrance,duplex,livingroom,livingroom_area,equipped_kitchen,openplan_kitchen,bathrooms,shower_rooms,toilets,separate_toilet,balcony,terraces,wooden_floor,fireplace,storage,parking,cellar,pool,apt_flr_nb,furnished,renovated,elevator,intercom,digital_code,view,caretaker,reduced_mobility,metro,tram,bus,sector_no_sector1,sector_no_sector2,sector_no_sector3,sector_no_sector4,sector_no_sector5,sector_no_sector6,nbhd_no_n1_1,nbhd_no_n1_2,nbhd_no_n1_3,nbhd_no_n2_1,nbhd_no_n2_2,nbhd_no_n2_3,nbhd_no_n2_4,nbhd_no_n3_1,nbhd_no_n3_2,nbhd_no_n3_3,nbhd_no_n4_1,nbhd_no_n4_2,nbhd_no_n4_3,nbhd_no_n5_1,nbhd_no_n5_2,nbhd_no_n5_3,nbhd_no_n6_1,nbhd_no_n6_2,nbhd_no_n6_3,nbhd_no_n6_4,heating_central,heating_collective_gas,heating_gas,heating_individual,heating_individual_electrical,heating_individual_gas,agency_flag
6.621405651764134,8.814676767298959,2.6025944687727294,5.133567292834429,0,0,0,0.0,1,1,0,1,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,1.1943176378757767,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.223295679562314,7.867171561473771,3.289999390054139,6.789529331141852,1,0,1,0.0,0,0,1,1,0.7304631471189666,1,0.0,0.0,0,0,0,0.7304631471189666,0,0,1.5409627556327752,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.175867270105761,7.9678374640434715,3.2377281976988326,4.137710644618417,1,0,0,0.0,0,0,0,1,0.7304631471189666,1,0.7304631471189666,0.0,0,0,1,0.0,0,0,1.1943176378757767,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.3473892096560105,8.125546157091508,3.2377281976988326,4.4372688011897266,0,0,0,0.0,0,0,0,1,0.7304631471189666,0,0.0,0.0,0,0,1,0.0,0,0,1.1943176378757767,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
6.523562306149512,5.3215405626377255,3.011340243262834,5.302029926723074,0,0,0,0.0,0,0,0,1,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,2.2596737867230705,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6.660575149839686,7.9678374640434715,3.2377281976988326,5.1506077532700285,0,0,0,0.0,0,0,0,0,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,1.1943176378757767,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7.244941546337007,7.9678374640434715,3.2377281976988326,5.1506077532700285,0,0,0,0.0,1,0,0,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,1,0.0,0,0,1.1943176378757767,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7.160845906664299,7.323662936018393,3.011340243262834,6.683269109832756,1,0,1,4.2014612941903655,0,0,1,1,0.7304631471189666,0,0.0,0.7304631471189666,0,0,1,0.7304631471189666,0,0,2.055641538058108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6.18826412308259,9.110605958809188,3.340760310539712,3.9397230839438477,0,0,0,0.0,0,0,1,0,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,1.5409627556327752,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.621405651764134,7.462121697006351,3.128238685769432,5.744420430279228,0,0,1,4.3809460334448715,1,0,1,0,0.7304631471189666,1,0.0,0.7304631471189666,0,0,1,0.7304631471189666,0,0,0.7304631471189666,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.621405651764134,8.946560885133437,3.5304192649587702,5.5270737381589985,1,0,0,0.0,0,0,1,0,0.7304631471189666,1,0.0,0.7304631471189666,0,0,0,0.0,0,1,1.1943176378757767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6.591673732008658,7.5526075857806365,2.2596737867230705,5.62289923231481,1,0,1,0.0,0,0,1,0,0.7304631471189666,1,0.7304631471189666,0.7304631471189666,0,0,1,1.1943176378757767,0,0,0.7304631471189666,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6.206575926724928,7.68574736325982,2.2596737867230705,4.838059349133916,0,0,0,0.0,0,1,1,0,0.7304631471189666,1,0.0,0.0,0,0,0,0.0,0,0,1.5409627556327752,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.836259277277067,7.885224873775467,2.440268378362637,5.653921148278169,1,0,0,0.0,1,0,1,0,0.7304631471189666,1,0.0,0.7304631471189666,0,0,1,1.1943176378757767,0,0,1.1943176378757767,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.97354301952014,7.8971902791299975,3.782056917753863,6.416671881705066,1,0,1,0.0,0,0,1,1,0.7304631471189666,1,0.0,0.0,0,0,1,0.0,0,0,1.1943176378757767,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6.535241271013659,5.0120772195485275,2.750250297485029,5.7737732204907655,1,0,1,4.2631607783924865,1,0,1,0,0.7304631471189666,1,0.7304631471189666,0.0,0,0,1,0.7304631471189666,0,0,1.1943176378757767,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.831953565565855,7.9561965750067145,2.6025944687727294,6.3032518393439725,0,0,1,4.6477085871174175,0,0,1,0,0.7304631471189666,1,0.0,1.1943176378757767,0,0,1,0.7304631471189666,0,0,1.5409627556327752,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.53813982376767,7.566242862974532,4.792129643835174,5.716764736294401,1,0,0,0.0,0,0,1,1,0.7304631471189666,1,0.7304631471189666,0.0,0,0,0,0.0,0,0,1.8203341036428238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6.511745329644728,7.77494479144778,4.969939052451073,5.825924416731009,0,0,1,0.0,1,0,1,0,0.7304631471189666,0,0.0,0.7304631471189666,1,0,1,0.7304631471189666,0,0,1.1943176378757767,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.075808863978387,7.9678374640434715,3.2377281976988326,5.968980585391403,1,0,1,0.0,0,0,0,1,0.7304631471189666,0,0.0,0.0,1,0,0,0.0,0,0,0.7304631471189666,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.61472560020376,6.03474060119395,2.750250297485029,5.829907208603928,1,0,1,4.792129643835174,1,1,1,0,0.7304631471189666,1,0.7304631471189666,0.0,1,0,1,0.7304631471189666,1,0,1.1943176378757767,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.710523109452428,7.9678374640434715,3.2377281976988326,6.367499699583026,1,0,0,0.0,1,0,1,1,0.7304631471189666,0,0.0,0.7304631471189666,0,0,1,0.7304631471189666,0,0,1.1943176378757767,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.371611847231857,6.03474060119395,2.750250297485029,5.113409590057023,0,0,1,0.0,1,0,1,0,0.7304631471189666,0,0.0,0.7304631471189666,0,0,1,0.7304631471189666,0,0,2.055641538058108,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.455198563340122,7.293500021268775,4.597156711708115,5.157424015349198,0,0,0,0.0,0,0,0,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,0,0.0,0,0,1.8203341036428238,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.54534966033442,4.9269180446816625,2.750250297485029,5.79668754444067,1,1,1,0.0,1,0,1,0,0.7304631471189666,1,0.7304631471189666,0.0,0,0,1,1.1943176378757767,0,0,1.1943176378757767,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.616065185132817,5.968980585391403,3.858806663498184,5.721846266062646,1,0,1,0.0,0,0,0,0,0.7304631471189666,0,0.0,0.7304631471189666,0,0,1,0.7304631471189666,0,0,1.5409627556327752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
5.993961427306569,7.497312494750137,3.9325102940665544,6.491069783799412,0,0,0,0.0,0,0,1,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,1,0.0,1,0,1.1943176378757767,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.748759547491679,7.990963041593332,2.750250297485029,6.404586972566442,0,0,1,0.0,0,0,1,1,1.1943176378757767,0,0.0,0.7304631471189666,0,0,1,0.7304631471189666,0,0,0.7304631471189666,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.68586094706836,8.174274932967707,3.128238685769432,4.969939052451073,0,0,0,0.0,0,0,0,1,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,1.5409627556327752,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.85751406254539,9.207511306740143,6.1236810031695965,6.635082099792532,1,0,1,0.0,0,0,1,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,1,1.1943176378757767,0,0,0.7304631471189666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
6.54534966033442,6.03474060119395,2.750250297485029,5.80273872401839,1,0,1,0.0,0,1,1,0,0.7304631471189666,1,0.7304631471189666,0.0,0,0,1,1.1943176378757767,0,1,1.1943176378757767,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.380122536899765,5.392276337227255,3.128238685769432,4.749881708494643,0,0,0,0.0,0,0,0,1,0.7304631471189666,1,0.7304631471189666,0.0,0,0,1,0.0,0,0,1.1943176378757767,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6.46302945692067,7.559434481571342,3.011340243262834,5.767349227427552,1,0,1,4.2631607783924865,0,0,1,1,0.7304631471189666,0,0.7304631471189666,0.0,0,0,1,0.7304631471189666,0,0,1.1943176378757767,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.223295679562314,7.368227644721959,4.6477085871174175,6.789529331141852,1,0,0,0.0,0,0,1,1,0.7304631471189666,1,0.0,0.0,0,0,0,0.0,0,0,1.5409627556327752,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.580639137284949,5.357203202420049,2.055641538058108,5.772023086187139,1,0,1,0.0,1,0,1,0,0.7304631471189666,1,0.7304631471189666,0.0,0,0,1,1.1943176378757767,0,0,0.7304631471189666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.3835066348840055,8.211557890737238,2.885846472488202,5.2483574728065365,1,0,0,0.0,0,0,1,0,0.7304631471189666,0,0.0,0.7304631471189666,0,0,1,0.0,1,0,0.7304631471189666,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
6.553933404025811,8.539411368803783,3.128238685769432,5.640945877670096,0,0,1,0.0,1,0,0,0,0.7304631471189666,1,0.0,0.0,0,0,1,0.0,0,0,1.1943176378757767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.331501849893691,5.2483574728065365,2.750250297485029,4.978012026792477,1,0,1,0.0,0,0,1,0,0.7304631471189666,1,0.0,0.7304631471189666,0,0,1,0.7304631471189666,0,0,1.5409627556327752,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.352629396319567,5.62289923231481,3.2377281976988326,4.954126308748487,1,0,0,0.0,0,1,1,0,0.7304631471189666,0,0.0,0.7304631471189666,0,0,1,0.7304631471189666,0,0,1.8203341036428238,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.769641976852503,7.9678374640434715,2.750250297485029,6.2459003548152205,0,0,0,0.0,1,0,1,0,0.7304631471189666,1,0.0,0.7304631471189666,0,0,1,0.0,0,0,1.1943176378757767,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.340359303727752,9.628746849475789,4.882972919330174,4.966956781434696,1,0,1,0.0,0,0,0,1,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,1.5409627556327752,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.827629234502852,7.867171561473771,3.289999390054139,5.822219656182138,1,0,0,0.0,0,0,1,0,0.7304631471189666,1,0.7304631471189666,0.0,0,0,1,0.0,1,0,0.7304631471189666,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6.274762021241939,4.838059349133916,2.6025944687727294,4.969939052451073,0,0,1,4.137710644618417,0,0,0,0,0.7304631471189666,0,0.0,0.0,0,0,1,0.7304631471189666,0,0,0.7304631471189666,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.679599185844383,7.323662936018393,3.011340243262834,5.684506656824126,1,0,1,0.0,0,0,1,0,0.7304631471189666,1,0.0,0.7304631471189666,1,0,1,0.7304631471189666,0,0,0.7304631471189666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
6.226536669287466,7.353461784034922,2.055641538058108,4.983940304273695,0,0,0,0.0,1,0,1,0,0.7304631471189666,1,0.7304631471189666,0.0,0,0,1,0.7304631471189666,0,0,1.1943176378757767,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.272877006546167,5.357203202420049,2.750250297485029,4.99532537024256,0,0,1,0.0,0,0,1,0,0.7304631471189666,0,0.0,0.7304631471189666,0,0,1,0.7304631471189666,0,0,1.8203341036428238,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.284134161070802,5.357203202420049,2.055641538058108,5.076140294240165,0,0,1,0.0,1,0,0,1,0.7304631471189666,0,0.7304631471189666,0.0,0,0,1,0.7304631471189666,0,0,0.7304631471189666,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.361302477572996,4.969939052451073,2.750250297485029,5.133567292834429,1,0,0,0.0,0,0,1,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,1,0.0,0,0,1.5409627556327752,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6.46302945692067,5.7737732204907655,3.2377281976988326,5.139459068455783,0,0,1,0.0,1,1,1,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,1,0.7304631471189666,0,0,1.1943176378757767,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
6.35088571671474,8.604063356421523,4.745132396064701,5.494161288893169,1,0,1,0.0,0,0,1,0,0.7304631471189666,0,0.0,0.0,0,0,1,0.0,0,0,1.5409627556327752,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.198478716492308,8.200959587116674,2.750250297485029,4.046757483168831,1,0,1,0.0,1,0,1,0,0.7304631471189666,1,0.0,0.0,0,0,0,0.0,1,0,0.7304631471189666,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.529418838262226,7.620056264664793,2.885846472488202,5.7825030289597015,1,0,1,4.2631607783924865,0,0,1,0,0.7304631471189666,0,0.0,0.7304631471189666,0,0,1,0.7304631471189666,0,0,1.1943176378757767,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.156978985585555,7.9678374640434715,3.2377281976988326,3.896759532962567,1,0,0,0.0,0,0,0,1,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,0.7304631471189666,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.559615237493242,5.7146689026506605,3.4381104434026533,5.666819444356645,1,0,1,0.0,0,0,1,0,0.7304631471189666,1,0.7304631471189666,0.0,0,0,1,0.7304631471189666,0,0,0.7304631471189666,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.476972362889683,5.0120772195485275,2.750250297485029,5.7650085596229275,0,0,1,0.0,1,1,1,0,0.7304631471189666,1,0.0,0.7304631471189666,0,0,1,0.7304631471189666,0,0,1.5409627556327752,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.2422232654551655,7.861125448736068,2.440268378362637,5.167897053084014,0,0,0,0.0,1,0,1,0,0.7304631471189666,1,0.0,0.7304631471189666,0,0,1,0.0,0,0,1.1943176378757767,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.364750756851911,7.9678374640434715,3.2377281976988326,3.7019729772844623,1,0,0,0.0,0,0,1,0,0.7304631471189666,0,0.0,0.0,0,0,1,0.0,0,0,1.1943176378757767,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.359573868672378,7.620056264664793,2.440268378362637,3.9325102940665544,0,0,0,0.0,0,0,1,0,0.7304631471189666,0,0.0,0.0,0,0,0,0.0,0,0,1.5409627556327752,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.501289670540389,5.653921148278169,2.885846472488202,5.7032562988633595,0,0,0,0.0,0,0,0,0,0.7304631471189666,0,0.0,0.7304631471189666,0,0,0,0.7304631471189666,0,0,0.7304631471189666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6.898714534329988,8.059125775508376,2.2596737867230705,6.02174235239564,0,0,1,0.0,0,0,1,0,0.7304631471189666,0,0.0,0.7304631471189666,0,0,1,0.7304631471189666,0,0,2.055641538058108,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.803505257608338,7.620056264664793,2.885846472488202,5.744420430279228,1,0,0,0.0,0,0,1,0,0.7304631471189666,1,0.7304631471189666,0.0,0,0,1,0.0,1,0,1.1943176378757767,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.898714534329988,4.969939052451073,2.750250297485029,6.257439523354437,1,0,1,0.0,0,0,0,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,1,1.1943176378757767,0,0,0.7304631471189666,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6.297109319933935,7.867171561473771,3.289999390054139,5.478850466836556,1,0,1,0.0,1,0,1,0,0.7304631471189666,1,0.0,0.0,0,0,0,0.0,0,0,1.1943176378757767,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.189922170745808,7.0038814507272,4.3809460334448715,6.2917110215767,0,0,1,0.0,0,0,1,0,0.7304631471189666,0,1.1943176378757767,0.0,0,0,0,0.7304631471189666,1,0,2.2596737867230705,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.763884908562435,7.9678374640434715,3.2377281976988326,5.932376250544111,1,0,1,0.0,1,0,1,0,0.7304631471189666,0,0.0,0.7304631471189666,0,0,1,0.7304631471189666,0,0,1.5409627556327752,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.52795791762255,7.559434481571342,3.011340243262834,5.5352237393527215,1,0,1,0.0,1,0,1,0,0.7304631471189666,0,1.1943176378757767,0.0,0,0,1,1.1943176378757767,0,1,0.7304631471189666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.54534966033442,7.867171561473771,3.289999390054139,5.762958424705453,0,0,0,0.0,1,0,1,0,0.7304631471189666,1,0.0,0.7304631471189666,0,0,1,0.7304631471189666,0,0,1.1943176378757767,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.580639137284949,5.684506656824126,3.340760310539712,5.913572031656388,1,0,1,4.492017742920502,0,0,0,1,0.7304631471189666,1,0.7304631471189666,0.7304631471189666,0,0,1,0.7304631471189666,0,0,1.5409627556327752,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
6.508769136971682,5.285266416806648,3.011340243262834,5.66283528025358,0,0,1,0.0,1,0,1,0,0.7304631471189666,0,0.7304631471189666,0.0,0,0,1,0.0,0,0,1.5409627556327752,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.274762021241939,5.357203202420049,2.750250297485029,5.093856518007759,1,0,1,0.0,1,1,1,1,0.7304631471189666,0,0.7304631471189666,0.0,1,0,1,0.7304631471189666,0,0,1.1943176378757767,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.18826412308259,7.338607270038526,4.597156711708115,4.98351742240126,1,0,1,0.0,1,0,1,1,0.7304631471189666,0,0.7304631471189666,0.0,0,0,1,0.0,1,0,0.7304631471189666,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
